OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,PropertyGFATotal - PropertyGFAParking,Densite_etage,Age,Pourc_elec,Pourc_gas,Pourc_steam
370,2016,NonResidential,Large Office,Metropolitan Park West,1100 Olive Way,Seattle,WA,98101.0,0660002054,7,Downtown,47.61597,-122.33086,1980,1.0,18,413715,64660,349055,"Office, Parking",Office,348270.0,Parking,69634.0,,,20162015201320122010,79.0,69.59999847,69.59999847,218.3999939,218.3999939,24224888.0,24224888.0,0.0,7099908.0,24224886.0,0.0,0.0,False,,Compliant,,168.88,0.41,349055,9.0,43,0.9999999174402788,0.0,0.0
371,2016,NonResidential,Mixed Use Property,METROPOLITAN PARK NORTH (ID371),1220 HOWELL ST,Seattle,WA,98101.0,0660002381,7,Downtown,47.6177,-122.3306,2000,1.0,11,381381,195621,185760,"Fitness Center/Health Club/Gym, Office, Parking",Parking,182820.0,Office,164192.0,Fitness Center/Health Club/Gym,37782.0,,94.0,48.40000153,49.20000076,150.8999939,153.5,9765777.0,9944328.0,0.0,2834648.75,9671822.0,939.5400391,93954.0,False,,Compliant,,72.42,0.19,185760,5.5,23,0.9903791577464856,0.009620739855108303,0.0
372,2016,NonResidential,Large Office,Metropolitan Park East,1730 Minor Avenue,Seattle,WA,98101.0,0660002410,7,Downtown,47.61695,-122.32965,1988,1.0,20,497513,118744,378769,"Office, Parking",Office,367623.0,Parking,114510.0,,,2015201320122010,65.0,73.0,0.0,227.8999939,0.0,26823218.0,0.0,0.0,7796691.0,26602310.0,2209.050049,220905.0,False,,Compliant,,197.19,0.4,378769,10.0,35,0.9917642991232446,0.008235589033351629,0.0
373,2016,NonResidential,Large Office,Fourth and Blanchard,2101 Fourth Avenue,Seattle,WA,98121.0,0694000205,7,Downtown,47.61431,-122.34244,1979,1.0,24,543876,116721,427155,"Office, Parking",Office,424044.0,Parking,107300.0,,,,79.0,59.70000076,61.70000076,187.3999939,193.6000061,25307744.0,26144226.0,0.0,7417274.5,25307741.0,0.0,0.0,False,,Compliant,,176.43,0.32,427155,12.0,44,0.9999998814592087,0.0,0.0
374,2016,NonResidential,Mixed Use Property,ECONET (ID#374),3005 1ST AVE,Seattle,WA,98121.0,0695000135,7,Downtown,47.6177,-122.3545,1980,1.0,4,109347,38700,70647,"Laboratory, Office, Parking",Laboratory,42389.0,Parking,38700.0,Office,28258.0,,,116.3000031,118.5999985,343.6000061,346.0,8218155.5,8381544.5,0.0,2193628.0,7484659.0,7334.959961,733496.0,False,,Compliant,,91.13,0.83,70647,2.0,43,0.9107468214735046,0.08925311768559259,0.0
375,2016,NonResidential,Large Office,Third and Broad,2901 Third Avenue,Seattle,WA,98121.0,0695000335,7,Downtown,47.6182,-122.352,1982,1.0,6,396626,124216,272410,"Office, Parking",Office,274002.0,Parking,122624.0,,,,64.0,74.30000305,73.59999847,233.3000031,231.1999969,20361158.0,20179120.0,0.0,5967513.5,20361156.0,0.0,0.0,False,,Compliant,,141.95,0.36,272410,3.0,41,0.9999999017737596,0.0,0.0
376,2016,NonResidential,Large Office,5th and Bell,2301 5th Ave,Seattle,WA,98121.0,0696000175,7,Downtown,47.61598,-122.34369,2002,1.0,6,287471,83591,203880,"Office, Other, Other - Restaurant/Bar, Parking",Office,191814.0,Parking,72178.0,Other - Restaurant/Bar,5322.0,20162011201020092008,74.0,74.90000153,74.90000153,235.1000061,235.1000061,14913424.0,14913424.0,0.0,4370874.0,14913422.0,0.0,0.0,False,,Compliant,,103.97,0.36,203880,3.0,21,0.9999998658926347,0.0,0.0
377,2016,NonResidential,Large Office,Fifth and Wall LLC,521 Wall Street,Seattle,WA,98121.0,0697000064,7,Downtown,47.61734,-122.34434,1947,1.0,3,192630,48512,144118,"Office, Parking",Office,146157.0,Parking,48199.0,,,2007,94.0,36.70000076,38.09999847,112.4000015,117.0,5357833.0,5569686.0,0.0,1515135.25,5169641.0,1881.909668,188191.0,False,,Compliant,,46.03,0.24,144118,1.5,76,0.9648753516580304,0.03512446169934748,0.0
379,2016,NonResidential,Large Office,3101 Western Avenue,3101 Western Avenue,Seattle,WA,98121.0,0698000040,7,Downtown,47.6176,-122.35686,1984,1.0,8,253103,61986,191117,"Laboratory, Office, Other, Parking",Office,158681.0,Parking,70190.0,Other,21782.0,2010,3.0,161.1999969,161.1999969,506.1000061,506.1000061,29949248.0,29949248.0,0.0,8777621.0,29949243.0,0.0,0.0,False,,Compliant,,208.79,0.82,191117,4.0,39,0.9999998330509,0.0,0.0
381,2016,NonResidential,Supermarket / Grocery Store,70500872 -- Holman Road,9999 Holman Road NW,Seattle,WA,98117.0,0767000060,6,Northwest,47.7019,-122.36374,1956,1.0,1,60880,0,60880,Supermarket/Grocery Store,Supermarket/Grocery Store,61666.0,,,,,,54.0,231.8000031,239.0,518.7999878,523.5999756,14293972.0,14736775.0,0.0,2381365.25,8125218.0,61687.52734,6168753.0,False,,Compliant,,384.27,6.31,60880,0.5,67,0.5684366808609951,0.43156324917944433,0.0
382,2016,NonResidential,Small- and Mid-Sized Office,Collins Building,524 2nd Ave,Seattle,WA,98104.0,0939000025,7,Downtown,47.60227,-122.33202,1900,1.0,5,50176,0,50176,"Office, Other, Restaurant",Office,50328.0,Other,8329.0,Restaurant,4253.0,,77.0,46.59999847,46.59999847,143.1999969,143.1999969,2933288.75,2933288.75,0.0,831375.875,2836654.0,966.3400269,96634.0,False,,Compliant,,24.91,0.5,50176,2.5,123,0.9670558345133938,0.032943909800901804,0.0
383,2016,NonResidential,Large Office,Smith Tower,506 Second Avenue,Seattle,WA,98104.0,0939000060,7,Downtown,47.60198,-122.33174,1912,1.0,42,304346,0,304346,"Office, Other - Restaurant/Bar, Retail Store, Single Family Home",Office,245028.0,Retail Store,8429.0,Other - Restaurant/Bar,7518.0,,72.0,88.40000153,94.5,182.6000061,189.1000061,23262244.0,24880988.0,1014422.375,3294180.5,11239744.0,110080.7734,11008077.0,False,,Compliant,,741.3,2.44,304346,21.0,111,0.4831753978678927,0.47321647043165743,0.043608104832878546
384,2016,NonResidential,Warehouse,Dawn Food Products,6901 fox ave south,Seattle,WA,98108.0,0001800113,2,Greater duwamish,47.54066,-122.33023,1977,1.0,1,128800,0,128800,"Non-Refrigerated Warehouse, Other",Non-Refrigerated Warehouse,119200.0,Other,9600.0,,,,97.0,14.0,16.29999924,20.79999924,23.29999924,1809101.5,2098949.75,0.0,108982.8984,371850.0,14372.51855,1437252.0,False,,Compliant,,78.92,0.61,128800,0.5,46,0.2055440228201679,0.7944562535601236,0.0
385,2016,NonResidential,Large Office,Skinner Building,1326 5th Avenue,Seattle,WA,98101.0,0002400002,7,Downtown,47.60932,-122.33388,1927,1.0,8,321945,0,321945,"Office, Performing Arts, Retail Store",Office,166919.0,Performing Arts,39355.0,Retail Store,19787.0,20172016201520092008,76.0,60.40000153,62.29999924,158.0,160.1999969,13656587.0,14072349.0,3700629.75,2917923.75,9955956.0,0.0,0.0,False,,Compliant,,355.05,1.1,321945,4.0,96,0.7290222659585444,0.0,0.2709776425105336
386,2016,NonResidential,Large Office,IBM-COS,1200 5th avenue,Seattle,WA,98101.0,0002400002,7,Downtown,47.60842,-122.33305,1964,1.0,22,336330,0,336330,"Office, Other - Restaurant/Bar, Parking",Office,256299.0,Parking,66430.0,Other - Restaurant/Bar,7438.0,,77.0,71.90000153,74.80000305,182.6999969,186.1999969,18967014.0,19730534.0,5370612.0,3849416.0,13134207.0,4621.937012,462194.0,False,,Compliant,,530.66,1.58,336330,11.0,59,0.6924762643186745,0.024368305944203975,0.28315537701400967
387,2016,NonResidential,Large Office,Puget Sound Plaza,1325 4th Avenue,Seattle,WA,98101.0,0002400002,7,Downtown,47.60869,-122.33588,1960,1.0,21,298426,0,298426,"Office, Other - Education, Parking",Office,286538.0,Parking,197750.0,Other - Education,11888.0,2017201320092008,79.0,90.69999695,95.69999695,202.1000061,206.8999939,27076922.0,28559888.0,12760971.0,4195765.0,14315950.0,0.0,0.0,False,,Compliant,,1084.79,3.64,298426,10.5,63,0.5287140835284011,0.0,0.4712858795397793
388,2016,NonResidential,Large Office,Rainier Tower,1301 5th Ave,Seattle,WA,98101.0,0002400003,7,Downtown,47.60896,-122.33481,1976,1.0,42,635824,0,635824,"Financial Office, Office, Other, Parking, Restaurant",Office,718473.0,Parking,40000.0,Restaurant,19671.0,,69.0,62.90000153,62.90000153,197.6000061,197.6000061,48479988.0,48479988.0,0.0,14208670.0,48479982.0,0.0,0.0,False,,Compliant,,337.97,0.53,635824,21.0,47,0.9999998762375931,0.0,0.0
389,2016,NonResidential,Hotel,Fairmont Olympic Seattle,411 University Street,Seattle,WA,98101.0,0002400003,7,Downtown,47.60804,-122.33391,1923,1.0,12,542305,0,542305,"Hotel, Swimming Pool",Hotel,542305.0,Swimming Pool,0.0,,,,45.0,104.1999969,105.1999969,210.1999969,209.3999939,56485204.0,57051236.0,28438884.0,7056889.5,24078107.0,39682.11328,3968211.0,False,,Compliant,,2573.75,4.75,542305,6.0,100,0.42627281650607124,0.07025222038677598,0.5034749276996503
390,2016,NonResidential,Retail Store,RAINIER ELECTRONICS LLC,2700 RAINIER AVE. S.,Seattle,WA,98144.0,0003600052,2,Southeast,47.57936,-122.29744,1980,1.0,2,291940,0,291940,"Office, Retail Store",Retail Store,191940.0,Office,100000.0,,,,80.0,40.0,41.40000153,113.1999969,113.9000015,11688601.0,12080064.0,0.0,2911448.0,9933861.0,17547.39063,1754739.0,False,,Compliant,,162.45,0.56,291940,1.0,43,0.8498759603480348,0.15012395409852727,0.0
391,2016,NonResidential,Mixed Use Property,Thaw Building,8300 Military Rd South,Seattle,WA,98108.0,0007400015,2,Greater duwamish,47.52871,-122.29443,1970,0.0,1,88400,0,88400,"Distribution Center, Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,33450.0,Office,29620.0,Distribution Center,27715.0,,42.0,48.29999924,53.0,109.0,113.9000015,4383100.5,4811200.0,0.0,741693.375,2530658.0,18524.42188,1852442.0,False,,Compliant,,116.03,1.31,88400,1.0,53,0.5773670943661913,0.42263279155930833,0.0
392,2016,NonResidential,Warehouse,Linden Bldg,910 N 137th St,Seattle,WA,98133.0,0164000120,5,Northwest,47.72912,-122.34677,1960,1.0,1,52311,0,52311,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,51116.0,,,,,,96.0,18.20000076,21.70000076,19.79999924,23.5,930611.875,1109137.125,0.0,4913.5,16765.0,9138.469727,913847.0,False,,Compliant,,48.65,0.93,52311,0.5,63,0.018015029090403558,0.9819851052298253,0.0
393,2016,NonResidential,Other,500 Yale,500 Yale Ave N,Seattle,WA,98109.0,0209000030,7,Lake union,47.62323,-122.33028,2009,1.0,5,141131,69710,71421,"Office, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc)",Parking,74831.0,Office,71643.0,,,,,43.09999847,43.09999847,135.1999969,135.1999969,3085814.0,3085814.0,0.0,904400.1875,3085813.0,0.0,0.0,False,,Compliant,,21.51,0.15,71421,2.5,14,0.9999996759363979,0.0,0.0
394,2016,NonResidential,Large Office,501 Eastlake Ave. (ID394) Republican Building,501 EASTLAKE AVE E,Seattle,WA,98109.0,0209000050,7,Lake union,47.62333,-122.3296,2001,1.0,5,176532,70067,106465,"Office, Parking",Office,103494.0,Parking,70067.0,,,2015,60.0,56.09999847,56.09999847,176.1000061,176.1000061,5803409.0,5803409.0,0.0,1700881.75,5803409.0,0.0,0.0,False,,Compliant,,40.46,0.23,106465,2.5,22,1.0,0.0,0.0
395,2016,NonResidential,Warehouse,Ferguson Terminal,4205 9th Ave NW,Seattle,WA,98107.0,0467000050,6,Ballard,47.65825,-122.3683,1973,1.0,1,52500,0,52500,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,49395.0,Office,5853.0,,,,2.0,72.19999695,76.80000305,191.8000031,196.6000061,3989399.0,4243867.0,0.0,898234.875,3064777.0,9246.209961,924621.0,False,,Compliant,,70.47,1.34,52500,0.5,50,0.7682302522259619,0.23176949710971503,0.0
396,2016,NonResidential,Warehouse,SBC396,5301 Shilshole Ave NW,Seattle,WA,98107.0,0467000420,6,Ballard,47.66587,-122.38476,1959,1.0,2,57300,0,57300,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,29001.0,Office,28299.0,,,,55.0,79.59999847,88.90000153,151.1999969,161.0,4560492.0,5095134.5,0.0,543351.0,1853914.0,27065.78125,2706578.0,False,,Compliant,,156.67,2.73,57300,1.0,64,0.40651622675799015,0.5934837732420098,0.0
398,2016,NonResidential,Large Office,2601 Elliott Avenue,2601 Elliott Avenue,Seattle,WA,98121.0,0653000250,7,Downtown,47.61429,-122.35263,1916,1.0,6,350310,0,350310,"College/University, Office, Restaurant",Office,305233.0,College/University,26900.0,Restaurant,7666.0,2017,90.0,53.29999924,53.29999924,154.1999969,154.1999969,18102026.0,18102026.0,0.0,4681819.0,15974366.0,21276.56445,2127656.0,False,,Compliant,,224.36,0.64,350310,3.0,107,0.8824628801218162,0.11753689890844263,0.0
399,2016,NonResidential,Large Office,1201 Third Avenue,1201 3rd ave,Seattle,WA,98101.0,1974700120,7,Downtown,47.60723,-122.33611,1988,1.0,55,1400000,285000,1115000,"Office, Other, Parking, Restaurant",Office,994116.0,Parking,264481.0,Other,133598.0,2017201120102007,92.0,46.70000076,48.5,140.1999969,145.3000031,53079164.0,55140300.0,2179487.75,14499658.0,49472833.0,14268.40039,1426840.0,False,,Compliant,,588.9,0.42,1115000,27.5,35,0.9320575018852972,0.026881357814904545,0.0410610790704993
401,2016,NonResidential,Hotel,WAC aggregate,1325 6th Ave,Seattle,WA,98101.0,1975700025,7,Downtown,47.60968,-122.33379,1930,1.0,21,305548,0,305548,Hotel,Hotel,310000.0,,,,,,58.0,108.8000031,111.4000015,220.6000061,222.1999969,33729336.0,34527356.0,16284570.0,4272584.5,14578058.0,28667.04883,2866705.0,False,,Compliant,,1510.85,4.94,305548,10.5,93,0.4322070852506554,0.08499144483603235,0.48280138096996633
402,2016,NonResidential,Large Office,US Bank Centre,1420 5th Avenue,Seattle,WA,98101.0,1975700080,7,Downtown,47.61054,-122.33466,1989,1.0,46,1536606,512608,1023998,"Financial Office, Office, Other, Parking, Restaurant, Retail Store",Office,1002403.0,Parking,377046.0,Other,53116.0,201720162014201320122011201020092007,89.0,51.90000153,53.59999847,157.3000031,162.6999969,56606136.0,58506844.0,0.0,15729209.0,53668061.0,29380.69922,2938070.0,False,,Compliant,,530.18,0.35,1023998,23.0,34,0.9480961745913906,0.051903737078962606,0.0
403,2016,NonResidential,Large Office,Logan Building,500 Union St,Seattle,WA,98101.0,1975700095,7,Downtown,47.61003,-122.33452,1958,1.0,10,135918,0,135918,Office,Office,144570.0,,,,,,91.0,44.40000153,46.79999924,111.0999985,114.0,6423556.5,6771618.5,2121203.0,1260947.625,4302353.0,0.0,0.0,False,,Compliant,,193.72,1.43,135918,5.0,65,0.6697774044643338,0.0,0.33022251769716665
404,2016,NonResidential,Retail Store,O'Shea Building,501 Pine Street,Seattle,WA,98101.0,1975700115,7,Downtown,47.61159,-122.33601,1914,1.0,4,79957,0,79957,"Office, Retail Store",Retail Store,35694.0,Office,29723.0,,,,25.0,80.30000305,79.09999847,252.1000061,248.1999969,5252131.0,5171529.0,0.0,1539311.375,5252130.0,0.0,0.0,False,,Compliant,,36.61,0.46,79957,2.0,109,0.9999998096010934,0.0,0.0
406,2016,NonResidential,Large Office,520 Pike Tower,520 Pike Street,Seattle,WA,98101.0,1975700160,7,Downtown,47.61125,-122.33494,1983,1.0,29,500000,0,500000,"Office, Parking, Retail Store",Office,411301.0,Parking,80005.0,Retail Store,14528.0,201720152014201220102008,93.0,44.29999924,45.20000076,139.0,141.8999939,18848780.0,19249572.0,0.0,5524260.5,18848777.0,0.0,0.0,False,,Compliant,,131.4,0.26,500000,14.5,40,0.9999998408385052,0.0,0.0
408,2016,NonResidential,Large Office,Fourth and Pike Building,1424 4th Ave,Seattle,WA,98101.0,1975700235,7,Downtown,47.61005,-122.3361,1926,0.0,10,132326,0,132326,"Office, Other, Retail Store",Office,92006.0,Other,12610.0,Retail Store,9835.0,,72.0,52.70000076,53.70000076,159.8000031,163.0,6029020.0,6146691.5,328247.0938,1670053.125,5698221.0,25.51000023,2551.0,False,,Compliant,,65.2,0.49,132326,10.0,97,0.9451322105416801,0.00042312017541822717,0.05444451897655008
